"local_authority_id","name","ons_code","year","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles"
174,"City of London","E09000001",2009,57.8,35.92,74274434.4158972,104716934.009605
103,"Southwark","E09000028",2009,397.9,247.24,361270126.023621,487006151.844079
14,"Powys","W06000023",2009,5409.8,3361.49,675632347.456248,912018205.290785
169,"Kingston upon Hull, City of","E06000010",2010,744.9,462.86,576831716.758305,731198576.854202
151,"Solihull","E08000029",2010,866.2,538.23,1100082584.25517,1363687894.30102
135,"Surrey","E10000030",2010,5532.8,3437.92,6719907051.86645,8303020751.23923
12,"Denbighshire","W06000004",2010,1447,899.12,426902447.816363,543778320.110058
182,"Bournemouth","E06000028",2011,508.4,315.91,406730168.006343,492780029.937664
62,"Rotherham","E08000018",2011,1204.6,748.5,1098289446.5074,1432014996.17235
66,"Hillingdon","E09000017",2011,740.2,459.94,1049428848.64889,1265231453.00197
80,"Kent","E10000016",2011,9086.3,5645.97,6954904424.72212,8912929737.2097
131,"North East Lincolnshire","E06000012",2012,640.63120321,398.07,473984907.216854,594844702.98457
62,"Rotherham","E08000018",2012,1207.4458628,750.27,1081753217.22391,1412283431.55969
159,"Sheffield","E08000019",2012,1982.28325735,1231.73,1290767057.97269,1617999157.9016
61,"Derbyshire","E10000007",2012,5630.85897398,3498.85,3735845477.66046,4732655311.72329
172,"Newcastle upon Tyne","E08000021",2013,969.883437341517,602.66,877852099.11833,1051848084.1936
154,"Norfolk","E10000020",2013,10076.4256171004,6261.2,3897449100.93359,4946643238.86262
39,"East Ayrshire","S12000008",2013,1336.7113929993,830.59,474711345.451745,626917228.831873
53,"Comhairle nan Eilean Siar","S12000013",2013,1300.93500141328,808.36,93482561.0694803,126579075.68065
43,"West Dunbartonshire","S12000039",2013,418.75861482952,260.2,324020769.955832,394349519.978016
25,"Torfaen","W06000020",2013,475.809276344836,295.65,298520374.871834,361142659.99975
89,"East Riding of Yorkshire","E06000011",2014,3432.88,2133.09,1586435302.46734,2074382430.714
148,"West Cheshire","E06000050",2014,2403.88,1493.7,1968343352.02542,2443562957.86358
172,"Newcastle upon Tyne","E08000021",2014,969.05,602.14,883771893.969841,1064309043.62336
189,"Dudley","E08000027",2014,1025.34,637.12,841469424.819678,1057855480.60266
154,"Norfolk","E10000020",2014,10086.99,6267.77,3981585872.22744,5067872723.45005
5,"Somerset","E10000027",2014,6780.18,4213.01,3052511022.2395,3899080183.33743
39,"East Ayrshire","S12000008",2014,1327.51,824.88,490456923.667656,650313705.154398
45,"Aberdeenshire","S12000034",2014,6256.79,3887.79,1333575366.72334,1745477368.73347
170,"Middlesbrough","E06000002",2015,517.68,321.67,621397129.698187,752713738.805998
160,"Bolton","E08000001",2015,991.18,615.89,1040016240.96775,1296140103.88456
189,"Dudley","E08000027",2015,1026.66,637.94,843874909.899313,1065005445.17269
183,"North Somerset","E06000024",2016,1168.31,725.95,1227007422.17352,1535804730.55157
150,"Walsall","E08000030",2016,872.03,541.85,711471696.01314,929600999.569519
176,"Bromley","E09000006",2016,904.98,562.33,601271558.34761,756940544.014027
109,"Westminster","E09000033",2016,339.93,211.22,373610640.144908,530266360.79432
68,"Wiltshire","E06000054",2017,4807.9,2987.49,2874246829.16958,3657361538.53237
205,"Caerphilly","W06000018",2017,1013.87,629.99,572750050.651885,712335169.987106
110,"Kensington and Chelsea","E09000020",2018,206.083,128.05,231486827.268751,321216346.726165
167,"Newham","E09000025",2018,430.27,267.36,447044751.34898,583941997.069088
86,"Bury","E08000002",2005,619.2,384.75,789627129.454201,997179166.462007
166,"South Tyneside","E08000023",2005,538.9,334.86,384699886.506322,464808745.442566
167,"Newham","E09000025",2005,413.8,257.12,452707235.789664,578526430.102383
137,"Southampton","E06000045",2006,575.9,357.85,580326756.220169,706609710.819684
123,"Essex","E10000012",2006,8143.69,5060.25,6637221276.89282,8452100889.42488
164,"Darlington","E06000005",2007,541.10000001,336.22,398398766.45422,501001594.867039
78,"Hertfordshire","E10000015",2007,5260.2,3268.54,5785277222.8252,7287064660.93999
53,"Comhairle nan Eilean Siar","S12000013",2007,1312.1,815.3,94219314.1429054,128882664.4521
21,"Merthyr Tydfil","W06000024",2007,346.19999998,215.12,203276761.200029,250858638.149147
192,"Sefton","E08000014",2008,986.80000004,613.17,580766997.087769,710868080.335392
141,"Birmingham","E08000025",2008,2511.099999582,1560.33,2953735032.53467,3615191885.92427
168,"Barking and Dagenham","E09000002",2008,332.900000039,206.85,278284521.899433,352803649.741629
7,"Bridgend","W06000013",2008,777.14,482.89,648828348.776529,799641924.433105
114,"Reading","E06000038",2009,389.9,242.27,276535789.881318,330342185.205449
88,"Wakefield","E08000036",2009,1540.5,957.22,1305407568.3314,1695047035.08803
97,"Cambridgeshire","E10000003",2009,4715.2,2929.89,3432676497.54568,4472226662.10345
60,"Leicestershire","E10000018",2009,4529.5,2814.5,3490887545.9349,4523629050.37642
37,"South Lanarkshire","S12000029",2009,2499.5,1553.12,1152835092.52838,1542592867.62805
23,"Ceredigion","W06000008",2009,2280.4,1416.97,330340586.624553,441165120.507027
22,"Rhondda, Cynon, Taff","W06000016",2009,1198.1,744.46,1046492960.90281,1272301683.60786
113,"Wokingham","E06000041",2010,741.3,460.62,833825532.295982,999791282.366748
162,"Oldham","E08000004",2010,823.4,511.64,535566545.234003,663744503.76075
195,"Bradford","E08000032",2010,1944.6,1208.32,1213411200.87678,1492192441.09233
175,"Richmond upon Thames","E09000027",2010,415.1,257.93,400330564.730276,483412939.039559
14,"Powys","W06000023",2010,5405.8,3359.01,668095022.917534,908656947.520863
115,"Bath and North East Somerset","E06000022",2011,1059.1,658.09,573098306.825638,704902041.763601
199,"Isle of Wight","E06000046",2011,880.2,546.93,310423675.423029,386100613.666189
117,"Staffordshire","E10000028",2011,6303.1,3916.56,4386251882.44403,5644750468.51388
98,"Rutland","E06000017",2012,550.823393608,342.27,271951276.76078,365449120.28255
71,"Devon","E10000008",2012,13025.35938695,8093.58,3768866509.7953,4773318743.40725
39,"East Ayrshire","S12000008",2012,1334.280599478,829.08,477427551.939797,625562483.383913
142,"Oxfordshire","E10000025",2013,4690.51381471746,2914.55,3555423395.32455,4460412513.19675
51,"Aberdeen City","S12000033",2013,990.527227814721,615.49,651849238.400506,798489861.241075
74,"Warrington","E06000007",2014,990.87,615.7,1231597575.12191,1584054136.03431
119,"Derby","E06000015",2014,763.02,474.12,886789605.353486,1063756201.50943
183,"North Somerset","E06000024",2014,1154.55,717.4,1156592139.73395,1447255906.30406
143,"South Gloucestershire","E06000025",2014,1549.9,963.06,1900599812.55779,2406819360.51708
116,"Shropshire","E06000051",2014,5185.84,3222.33,1437122624.32581,1874384228.69442
174,"City of London","E09000001",2014,57.19,35.54,69519401.5890947,99642542.3377476
40,"South Ayrshire","S12000028",2015,1327.11,824.63,470883527.652882,608860686.295783
20,"Flintshire","W06000005",2015,1283.71,797.66,815543622.969359,1035067585.99529
8,"Swansea","W06000011",2015,1171.53,727.95,857784123.892095,1043920045.93114
7,"Bridgend","W06000013",2015,798.85,496.38,680212920.575713,839514796.464895
193,"Blackpool","E06000009",2016,457.95,284.56,276327826.92389,332753267.033957
33,"Scottish Borders","S12000026",2016,3300.9,2051.08,576505396.894604,787356743.705358
23,"Ceredigion","W06000008",2016,2278.08,1415.53,352294969.068363,474572799.936237
187,"Telford and Wrekin","E06000020",2017,1056.97,656.77,709257097.329972,890037846.496589
195,"Bradford","E08000032",2017,1950.32,1211.87,1228217903.71798,1512086144.06014
106,"Bexley","E09000004",2017,560.05,348,451766983.987506,582266524.525221
83,"Buckinghamshire","E10000002",2017,3302.57,2052.12,3384344720.39922,4194228683.48517
55,"Shetland Islands","S12000027",2018,1035.934,643.7,95952645.3018536,134582714.437005
200,"Poole","E06000029",2006,519.6,322.86,431192071.915874,524874083.991476
67,"West Berkshire","E06000037",2006,1403.3,871.97,1487679134.86597,1859547706.50959
207,"Cheshire","E10000004",2006,5238.4,3254.99,4212990628.92024,5298507985.49845
7,"Bridgend","W06000013",2006,771.84,479.6,647070602.081076,794091622.769214
184,"Torbay","E06000027",2007,519.099999962,322.55,353530449.198431,431047270.808727
185,"Harrow","E09000015",2007,478,297.02,315229663.406705,377686261.777594
135,"Surrey","E10000030",2007,5455.92,3390.15,7026406362.47614,8632967009.04816
32,"Fife","S12000047",2007,2790.19999999,1733.75,1429103288.35849,1797805878.97926
23,"Ceredigion","W06000008",2007,2232.600000001,1387.27,341307011.375567,452249181.209362
13,"Monmouthshire","W06000021",2007,1636.09999996,1016.63,647002870.697812,844686927.80431
131,"North East Lincolnshire","E06000012",2008,634.50000003,394.26,482970398.204318,609315630.149815
62,"Rotherham","E08000018",2008,1201.70000005,746.7,1127096137.41278,1473816593.47008
83,"Buckinghamshire","E10000002",2008,3221.79,2001.93,3193447007.14756,3881422868.80357
186,"Bedford","E06000055",2009,894.4,555.75,626840854.974542,785117342.925878
197,"Kirklees","E08000034",2009,1917.2,1191.29,1272567301.30205,1628299862.12118
35,"Highland","S12000017",2009,8101,5033.73,1218426065.16009,1617773713.67153
4,"North Lanarkshire","S12000044",2009,1678.1,1042.72,1459627575.57116,1869919341.62615
172,"Newcastle upon Tyne","E08000021",2010,969.6,602.48,875118154.480251,1054042713.82216
149,"Wolverhampton","E08000031",2010,765.2,475.47,580621084.531185,723190701.154868
154,"Norfolk","E10000020",2010,10073,6259.07,3893871955.79216,4970769064.03688
39,"East Ayrshire","S12000008",2010,1332.82,828.18,485254311.682222,638876941.770604
54,"Orkney Islands","S12000023",2010,1076.2,668.72,61116012.7335844,82808648.0612276
45,"Aberdeenshire","S12000034",2010,6248.1,3882.39,1278646746.60616,1671819728.06962
44,"Argyll & Bute","S12000035",2010,2788.2,1732.51,420985635.278256,545696355.434807
181,"Swindon","E06000030",2011,890.8,553.52,941721439.29452,1172971383.37111
129,"Peterborough","E06000031",2011,924.3,574.33,861733593.31504,1075890049.92096
128,"Thurrock","E06000034",2011,572.7,355.86,757696810.625945,1002395959.161
139,"Cornwall excluding Isles of Scilly","E06000052",2011,7356.3,4570.99,2321878249.14996,2949340875.22618
5,"Somerset","E10000027",2011,6746.7,4192.21,3041899218.56359,3853570628.77794
72,"Warwickshire","E10000031",2011,4127.6,2564.77,4270550555.69226,5426284198.09562
37,"South Lanarkshire","S12000029",2011,2510.4,1559.89,1121245555.95323,1507961952.82053
74,"Warrington","E06000007",2012,985.969754096,612.65,1210943921.28718,1551948744.17775
150,"Walsall","E08000030",2012,866.578542517,538.47,700088237.921165,909824338.152688
174,"City of London","E09000001",2012,57.42766549,35.68,68969070.6101368,97474470.9689165
83,"Buckinghamshire","E10000002",2012,3259.60954138,2025.43,3103181079.02972,3790797042.3974
16,"Pembrokeshire","W06000009",2012,2627.005306983,1632.35,492164347.010335,645025092.386712
14,"Powys","W06000023",2012,5397.909313474,3354.11,659484750.173238,889709156.020279
158,"St. Helens","E08000013",2013,735.161244448908,456.81,623401246.59423,796746470.197399
103,"Southwark","E09000028",2013,395.723556921819,245.89,319432821.729466,433949268.335762
99,"Lincolnshire","E10000019",2013,8915.75373476703,5539.99,2747558710.31996,3630575664.8098
55,"Shetland Islands","S12000027",2013,1056.36200984652,656.39,94084090.1965279,125306727.486996
73,"East Cheshire","E06000049",2014,2858.06,1775.92,2252966247.20694,2859313411.46765
166,"South Tyneside","E08000023",2014,557.72,346.55,381020194.074728,465547909.800515
167,"Newham","E09000025",2014,418.33,259.94,431921557.79187,552368328.916627
62,"Rotherham","E08000018",2015,1219.09,757.51,1112939520.79046,1464784922.11609
50,"Clackmannanshire","S12000005",2015,311.54,193.58,154224707.315527,193533339.430227
3,"Glasgow City","S12000046",2015,1871.67,1163,1751931786.84793,2187001705.78758
159,"Sheffield","E08000019",2016,1982.64,1231.96,1323143965.83971,1675145084.06107
2,"Nottinghamshire","E10000024",2016,4850.52,3013.97,3515540793.71919,4591624106.58553
42,"Stirling","S12000030",2016,1202.54,747.22,629858138.882864,809061888.980865
17,"Neath Port Talbot","W06000012",2016,885.16,550.01,676429240.953455,851853432.264232
21,"Merthyr Tydfil","W06000024",2016,351.88,218.65,210524099.130408,264781219.670101
203,"Plymouth","E06000026",2017,834.54,518.56,725510997.58622,889182856.515682
192,"Sefton","E08000014",2017,992.57,616.75,598605577.499303,735681907.622799
172,"Newcastle upon Tyne","E08000021",2017,981.03,609.58,899041847.087537,1087252506.01747
93,"Tower Hamlets","E09000030",2017,285.13,177.17,393162180.86739,542223119.216781
134,"Croydon","E09000008",2018,776.41,482.44,570007457.897808,718309962.427572
108,"Wandsworth","E09000032",2018,430.633,267.58,360518668.951446,479679479.37531
77,"Cumbria","E10000006",2018,8068.486,5013.52,2879485554.21266,3839328695.27672
33,"Scottish Borders","S12000026",2018,3285.178,2041.31,581188677.360884,798723906.167141
205,"Caerphilly","W06000018",2018,1014.693,630.5,568537778.096591,713210156.937912
113,"Wokingham","E06000041",2017,759.37,471.85,842469891.578128,1031988883.19458
152,"Coventry","E08000026",2017,910.6,565.82,977806938.919246,1187601780.26388
177,"Sutton","E09000029",2017,432.19,268.55,309431375.899715,388724205.497691
80,"Kent","E10000016",2017,9190.21,5710.53,7249952401.86777,9515141160.03752
41,"North Ayrshire","S12000021",2018,1150.955,715.17,396518438.038128,497684442.381348
9,"Isle of Anglesey","W06000001",2018,1210.488,752.16,305318532.330283,400845799.22089
155,"Herefordshire, County of","E06000019",2005,3344.1,2077.93,856743646.241603,1117137543.76711
115,"Bath and North East Somerset","E06000022",2005,1046.4,650.2,579415599.208747,709446551.07695
197,"Kirklees","E08000034",2005,1922.4,1194.52,1260440922.71171,1626934571.76283
165,"Haringey","E09000014",2005,359.9,223.63,291722503.475593,373342449.285189
35,"Highland","S12000017",2005,7757.2,4820.1,1191251151.99295,1537935147.60616
115,"Bath and North East Somerset","E06000022",2006,1066.8,662.88,596169238.903872,728668202.12976
84,"Wirral","E08000015",2006,1205.4,749,874738370.587004,1062469357.98966
190,"Sandwell","E08000028",2006,886.9,551.09,970178301.244779,1253736871.41628
99,"Lincolnshire","E10000019",2006,8835.91,5490.38,2775012964.54894,3653525054.43903
182,"Bournemouth","E06000028",2007,509.19999995,316.4,443308313.130319,533777128.099896
129,"Peterborough","E06000031",2007,910.17999997,565.56,877966920.911999,1104474449.30133
139,"Cornwall excluding Isles of Scilly","E06000052",2007,7410.3,4604.55,2261770998.49852,2901210941.55109
71,"Devon","E10000008",2007,13134.17,8161.19,3799835599.66446,4836666617.56119
3,"Glasgow City","S12000046",2007,1841.69,1144.37,1692878964.59675,2107716588.74672
174,"City of London","E09000001",2008,57.8,35.92,77372322.3607796,110151145.711432
78,"Hertfordshire","E10000015",2008,4943.7,3071.87,5654158249.62306,7089631914.82906
49,"East Dunbartonshire","S12000045",2008,525.00000003,326.22,277113039.353543,337145478.620048
26,"Wrexham","W06000006",2008,1211.20000002,752.6,457422871.851111,583700990.670694
15,"Carmarthenshire","W06000010",2008,3569.09999995,2217.74,913123080.38981,1201512152.67351
14,"Powys","W06000023",2008,5428.3,3372.99,678130026.58548,917092829.487275
74,"Warrington","E06000007",2009,986.9,613.23,1270330640.01991,1613062078.60229
199,"Isle of Wight","E06000046",2009,877.1,545,311927384.079804,387051924.285669
78,"Hertfordshire","E10000015",2009,4900.3,3044.91,5658876889.88675,7060285006.05713
206,"East Renfrewshire","S12000011",2009,503.29,312.73,373470570.940706,460958217.074783
55,"Shetland Islands","S12000027",2009,1058,657.41,91669905.998966,125193174.380369
67,"West Berkshire","E06000037",2010,1418.9,881.66,1457688567.13356,1821487727.17756
73,"East Cheshire","E06000049",2010,2849.8,1770.78,2174763109.01744,2744123753.78721
56,"Stockport","E08000007",2010,992.9,616.96,918958784.921249,1116636653.57606
103,"Southwark","E09000028",2010,397.8,247.18,349760491.156437,473589931.701448
81,"West Sussex","E10000032",2010,4166.8,2589.13,3569829978.46805,4372235717.35158
206,"East Renfrewshire","S12000011",2010,505.49,314.1,362426188.438964,449426067.653922
48,"Inverclyde","S12000018",2010,410.9,255.32,264155731.741917,320098953.266832
171,"Redcar and Cleveland","E06000003",2011,672.5,417.87,453962319.118846,548525614.473972
113,"Wokingham","E06000041",2012,743.5692449,462.03,869732059.404329,1037460966.57396
66,"Hillingdon","E09000017",2012,741.737581793,460.89,1077217032.54245,1300606925.13285
2,"Nottinghamshire","E10000024",2012,4822.192838,2996.37,3351973893.16392,4284512552.69228
17,"Neath Port Talbot","W06000012",2012,864.63223439,537.26,639222208.394228,800432542.798184
186,"Bedford","E06000055",2013,908.863395191718,564.74,601082561.789036,751364961.210437
159,"Sheffield","E08000019",2013,1981.48811678134,1231.24,1281994669.68472,1612173856.19938
149,"Wolverhampton","E08000031",2013,768.923630594821,477.79,578650455.605238,716891458.780565
2,"Nottinghamshire","E10000024",2013,4845.64542970805,3010.94,3344833731.01553,4307506882.84366
7,"Bridgend","W06000013",2013,794.841995085475,493.89,643367919.320522,789410375.301699
149,"Wolverhampton","E08000031",2014,770.56,478.8,587065145.14734,733019516.660826
97,"Cambridgeshire","E10000003",2014,4735.58,2942.55,3519452683.52944,4605834340.89293
37,"South Lanarkshire","S12000029",2014,2523.49,1568.02,1164836581.83521,1582205358.2671
51,"Aberdeen City","S12000033",2014,991.24,615.93,664191795.400486,816614554.043138
114,"Reading","E06000038",2015,395.28,245.62,273030060.126362,330727184.647285
113,"Wokingham","E06000041",2015,747.17,464.27,861528908.316681,1047467608.86113
116,"Shropshire","E06000051",2015,5177.86,3217.37,1446760139.86817,1904865044.14345
118,"Brent","E09000005",2015,484.38,300.98,422860945.143487,530653887.124195
5,"Somerset","E10000027",2015,6769.59,4206.43,3098186891.3576,3984791667.01898
51,"Aberdeen City","S12000033",2015,995.42,618.53,664656221.720154,821744000.04536
118,"Brent","E09000005",2016,487.13,302.69,430118856.241892,551376770.877189
91,"Trafford","E08000009",2017,802.66,498.75,743615931.337666,906622226.495043
127,"Southend-on-Sea","E06000033",2008,450.09999998,279.68,342422600.973924,409923114.700155
65,"Hampshire","E10000014",2008,8826.6000005,5484.59,7518297426.27703,9294143847.9904
79,"Doncaster","E08000017",2009,1667,1035.83,1398306646.00776,1868222681.90049
121,"Enfield","E09000010",2009,643.1,399.6,750059078.389287,965278331.807836
19,"Cardiff","W06000015",2009,1073.9,667.29,1480460797.63041,1756895233.73962
179,"Windsor and Maidenhead","E06000040",2010,693.4,430.86,928894537.961543,1115854016.63487
33,"Scottish Borders","S12000026",2010,3294.4,2047.05,546838125.482286,730668993.483957
200,"Poole","E06000029",2011,526.8,327.34,418938719.75165,515275085.687087
158,"St. Helens","E08000013",2011,732.5,455.15,643499340.414479,814452413.529985
94,"Sunderland","E08000024",2011,1134.6,705.01,854643347.227193,1047315922.82321
109,"Westminster","E09000033",2011,342.2,212.63,381076237.274318,525840647.493637
133,"East Sussex","E10000011",2011,3410.6,2119.25,2057953927.19021,2562918014.73147
19,"Cardiff","W06000015",2011,1076.1,668.66,1447000959.39712,1719669847.4658
205,"Caerphilly","W06000018",2011,1022.4,635.29,560419483.342281,687438406.891255
101,"Gateshead","E08000037",2012,904.0271395,561.74,860532598.661318,1052620582.80268
59,"Northamptonshire","E10000021",2012,4530.11099139,2814.88,3936762783.28934,5104375132.51362
184,"Torbay","E06000027",2013,522.723490596089,324.81,341155023.005754,415147977.019108
200,"Poole","E06000029",2013,527.818184726387,327.97,414228468.627269,508534113.051514
128,"Thurrock","E06000034",2013,573.793122954519,356.54,755829195.136684,997806971.694538
136,"Brighton and Hove","E06000043",2013,622.80351886095,386.99,668194966.424208,824962650.678985
94,"Sunderland","E08000024",2013,1141.12700250451,709.06,854266711.967982,1045973127.38318
197,"Kirklees","E08000034",2014,1920.72,1193.48,1292420793.79673,1679233988.92841
44,"Argyll & Bute","S12000035",2014,2778.02,1726.18,423741788.549247,557398601.56685
151,"Solihull","E08000029",2015,871.18,541.33,1176430156.37365,1472023712.15228
165,"Haringey","E09000014",2015,357.16,221.93,259080775.84842,334051939.753713
38,"Dumfries & Galloway","S12000006",2015,4758.32,2956.68,863258562.396231,1284480550.53736
22,"Rhondda, Cynon, Taff","W06000016",2015,1213.73,754.18,1079501942.97863,1326453774.92133
169,"Kingston upon Hull, City of","E06000010",2016,754.77,468.99,589930099.139762,751481043.719579
182,"Bournemouth","E06000028",2016,520.26,323.27,419345275.029647,512109295.174687
129,"Peterborough","E06000031",2016,955.98,594.02,940845492.9026,1187719238.16335
139,"Cornwall excluding Isles of Scilly","E06000052",2016,7430.16,4616.89,2374904278.88848,3083023880.65231
157,"Knowsley","E08000011",2016,580.68,360.82,719307471.452859,915586353.869614
14,"Powys","W06000023",2016,5380.82,3343.49,728674045.165269,991781309.586562
99,"Lincolnshire","E10000019",2017,8952.08,5562.56,2996413973.10124,4019265308.76918
17,"Neath Port Talbot","W06000012",2017,879.22,546.32,676872110.332876,857135267.824538
92,"Durham","E06000047",2018,3725.01,2314.61,1996364449.39354,2589059387.93258
80,"Kent","E10000016",2018,9205.706,5720.16,7249651509.5679,9564751073.87539
48,"Inverclyde","S12000018",2018,416.91,259.06,272297922.264663,333240244.800294
11,"Conwy","W06000003",2018,1647.813,1023.9,613072964.853536,787693218.054993
123,"Essex","E10000012",2017,8247.41,5124.7,7442031956.30636,9678826129.69234
55,"Shetland Islands","S12000027",2017,1043.74,648.55,98608876.6137063,138109125.299425
14,"Powys","W06000023",2017,5382.72,3344.67,726262749.482497,999663250.611211
56,"Stockport","E08000007",2018,996.096,618.95,955920021.19235,1166006794.85398
152,"Coventry","E08000026",2018,892.64,554.66,964249389.63179,1170484411.45148
151,"Solihull","E08000029",2018,879.908,546.75,1204370937.40894,1512621168.94545
87,"Calderdale","E08000033",2018,1152.48,716.12,735258046.253674,959098960.104325
37,"South Lanarkshire","S12000029",2016,2519.55,1565.58,1196861733.21667,1649079680.44197
29,"City of Edinburgh","S12000036",2016,1541.02,957.55,1496361050.7689,1885529800.42844
111,"Hounslow","E09000018",2017,499.33,310.27,741535860.622372,926047702.419598
42,"Stirling","S12000030",2017,1201.05,746.3,635617610.455161,820270657.005049
95,"Rochdale","E08000005",2018,790.526,491.21,803858730.353872,1059098762.42127
158,"St. Helens","E08000013",2018,737.868,458.49,664624607.062089,858411331.943922
111,"Hounslow","E09000018",2018,502.5,312.24,749140528.736421,937194014.133647
42,"Stirling","S12000030",2018,1200.221,745.78,638966850.515199,825855053.266778
16,"Pembrokeshire","W06000009",2018,2609.138,1621.24,528118908.023402,708484600.352525
146,"Hammersmith and Fulham","E09000013",2008,222.600000003,138.32,263241910.805539,349123183.240879
19,"Cardiff","W06000015",2008,1073.00000001,666.73,1525201055.8008,1799753249.07926
13,"Monmouthshire","W06000021",2008,1631.99999999,1014.08,659866635.775259,855826182.620297
202,"York","E06000014",2009,794.8,493.87,624564286.303779,770319828.405399
120,"Luton","E06000032",2009,463.3,287.88,425645999.435761,516064034.880735
58,"Central Bedfordshire","E06000056",2009,1451.8,902.11,1404991464.35942,1823370798.63118
141,"Birmingham","E08000025",2009,2525.6,1569.34,2956581251.7136,3598145375.92673
59,"Northamptonshire","E10000021",2009,4495.7,2793.5,3979847410.44213,5158177841.26574
45,"Aberdeenshire","S12000034",2009,6392.9,3972.36,1308899582.5386,1701161860.13432
43,"West Dunbartonshire","S12000039",2009,412.7,256.44,332394019.324023,399648816.758257
193,"Blackpool","E06000009",2010,456.7,283.78,280647258.563585,334757902.786914
115,"Bath and North East Somerset","E06000022",2010,1061.6,659.65,566174058.526315,695862275.292326
122,"Hackney","E09000012",2010,278.7,173.18,235500547.826997,314853190.624348
37,"South Lanarkshire","S12000029",2010,2504.7,1556.35,1123436678.18202,1513218387.08252
201,"Havering","E09000016",2011,651.7,404.95,700999868.269307,919750000.310686
138,"Dorset","E10000009",2011,4327.7,2689.11,1857408240.8733,2338459787.34192
29,"City of Edinburgh","S12000036",2011,1510.7,938.71,1437872491.83518,1781049850.43595
16,"Pembrokeshire","W06000009",2011,2622.7,1629.67,496339686.853774,654386332.567804
132,"Hartlepool","E06000001",2012,401.8351434,249.69,308405989.054546,381394077.786974
181,"Swindon","E06000030",2012,897.0869013,557.42,942765127.4743,1163333828.49161
121,"Enfield","E09000010",2012,643.73158913,400,753646210.903324,969907676.694355
105,"Greenwich","E09000011",2012,507.957078599,315.63,509002486.124781,650107297.234152
146,"Hammersmith and Fulham","E09000013",2012,224.147677196,139.28,234785405.624901,310454568.339646
109,"Westminster","E09000033",2012,342.362236701,212.73,370025172.28759,515158148.699097
56,"Stockport","E08000007",2014,994.51,617.96,938129978.634151,1144493200.47485
79,"Doncaster","E08000017",2014,1668.07,1036.49,1429169860.89487,1947559177.90106
206,"East Renfrewshire","S12000011",2014,510.43,317.17,379021762.799004,472007732.907321
7,"Bridgend","W06000013",2014,796.49,494.92,674652660.22864,827848622.787297
164,"Darlington","E06000005",2015,548.18,340.62,397475231.691298,504869084.118125
75,"Wigan","E08000010",2015,1158.99,720.16,944864127.370531,1204213212.64876
161,"Liverpool","E08000012",2015,1434.95,891.64,1084629224.98795,1340709150.37183
150,"Walsall","E08000030",2015,869.91,540.54,710956366.957593,926340472.337797
185,"Harrow","E09000015",2015,473.4,294.16,295588365.064896,353146517.545037
41,"North Ayrshire","S12000021",2015,1149.73,714.41,381477661.201707,476685964.082881
33,"Scottish Borders","S12000026",2015,3303.11,2052.46,568030259.011746,767989178.678393
23,"Ceredigion","W06000008",2015,2281.46,1417.63,337763893.043377,454813134.193808
16,"Pembrokeshire","W06000009",2015,2628.05,1632.99,515719628.188256,684221886.461192
187,"Telford and Wrekin","E06000020",2016,1048.57,651.55,673260038.026358,845926088.360017
203,"Plymouth","E06000026",2016,829.2,515.24,712238299.746495,882120157.303597
180,"Bracknell Forest","E06000036",2016,467.33,290.39,364549677.508452,439879685.167003
192,"Sefton","E08000014",2016,990.37,615.39,584638059.877506,722974684.894135
62,"Rotherham","E08000018",2016,1223.84,760.46,1126399547.95252,1486725289.05271
94,"Sunderland","E08000024",2016,1150.52,714.9,890653090.546332,1098508124.26477
125,"Waltham Forest","E09000031",2016,425.88,264.63,349560936.557311,453586285.688761
40,"South Ayrshire","S12000028",2016,1324.98,823.3,479993586.378272,622025531.957412
6,"Newport","W06000022",2016,743.91,462.24,949800592.198527,1206327602.45034
159,"Sheffield","E08000019",2017,1975.18,1227.32,1308202797.08363,1655629989.91183
101,"Gateshead","E08000037",2017,909.39,565.07,854715531.941619,1070757053.90357
35,"Highland","S12000017",2017,8041.3,4996.63,1287591047.51498,1779783615.52278
4,"North Lanarkshire","S12000044",2017,1721.7,1069.81,1559025553.64783,2038582434.66034
202,"York","E06000014",2018,813.538,505.51,684815728.928745,847616642.252057
162,"Oldham","E08000004",2018,826.398,513.5,558169368.634727,691953807.634024
172,"Newcastle upon Tyne","E08000021",2018,981.732,610.02,916076286.310213,1108661896.19016
149,"Wolverhampton","E08000031",2018,778.853,483.96,595625685.11124,742922988.477989
195,"Bradford","E08000032",2018,1937.844,1204.12,1228267597.24325,1504600425.27022
101,"Gateshead","E08000037",2014,906.12,563.04,864310700.190885,1075595351.43636
138,"Dorset","E10000009",2014,4322.86,2686.1,1892840264.78553,2396129749.91487
35,"Highland","S12000017",2014,8088.54,5025.99,1197972763.27746,1626697992.82316
4,"North Lanarkshire","S12000044",2014,1720.61,1069.14,1499711374.54018,1926231248.22164
155,"Herefordshire, County of","E06000019",2015,3348.38,2080.59,859062815.694469,1143515211.92548
181,"Swindon","E06000030",2015,898.77,558.47,1014118799.81719,1261377826.69771
64,"Medway","E06000035",2015,854.14,530.74,704500771.693932,881902739.762288
67,"West Berkshire","E06000037",2015,1414.04,878.64,1510907421.93154,1911432538.55173
90,"Salford","E08000006",2015,799.16,496.58,1137073193.28807,1456504831.57547
